id_eleve,annee_scolaire,region,code_region,province,milieu,secteur,cycle,genre,age,redoublant,score_moyen,a_abandonne,motif_abandon,beneficiaire_bourse,acces_cantine,acces_internat
EL112982,2021-2022,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Public,Collégial,Féminin,12,1,10.64,1,Handicap,1,1,1
EL112983,2017-2018,Souss-Massa,SOU,Chtouka-Ait Baha,Urbain,Public,Supérieur,Masculin,22,1,7.69,0,,0,1,0
EL112984,2020-2021,Marrakech-Safi,MAR,Al Haouz,Urbain,Public,Collégial,Masculin,13,0,12.97,1,Grossesse,0,1,0
EL112985,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Mdiq-Fnideq,Urbain,Public,Formation Professionnelle,Masculin,19,0,16.01,0,,0,1,0
EL112986,2020-2021,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Privé,Collégial,Masculin,13,0,10.72,0,,0,0,0
EL112987,2020-2021,Casablanca-Settat,CAS,Settat,Rural,Public,Qualifiant,Féminin,18,0,5.93,0,,0,0,0
EL112988,2022-2023,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Public,Qualifiant,Féminin,18,1,8.77,0,,0,0,0
EL112989,2019-2020,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Public,Qualifiant,Féminin,15,0,8.13,0,,1,0,0
EL112990,2017-2018,Fès-Meknès,FES,Ifrane,Urbain,Privé,Collégial,Féminin,12,0,5.69,0,,0,1,0
EL112991,2015-2016,Marrakech-Safi,MAR,Marrakech,Rural,Public,Qualifiant,Féminin,16,0,12.16,0,,1,0,0
EL112992,2021-2022,Marrakech-Safi,MAR,Essaouira,Rural,Public,Préscolaire,Féminin,5,0,11.68,0,,0,0,1
EL112993,2022-2023,Casablanca-Settat,CAS,Settat,Urbain,Public,Formation Professionnelle,Masculin,23,0,9.35,0,,0,1,0
EL112994,2018-2019,Oriental,ORI,Jerada,Urbain,Public,Supérieur,Masculin,22,0,12.33,0,,1,0,0
EL112995,2022-2023,Marrakech-Safi,MAR,Safi,Urbain,Public,Collégial,Féminin,13,0,13.35,0,,0,1,0
EL112996,2019-2020,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Public,Préscolaire,Masculin,4,0,15.91,0,,0,1,1
EL112997,2019-2020,Marrakech-Safi,MAR,Al Haouz,Rural,Public,Primaire,Masculin,10,0,11.56,0,,0,1,0
EL112998,2015-2016,Oriental,ORI,Berkane,Urbain,Public,Primaire,Féminin,6,0,8.6,0,,1,0,0
EL112999,2019-2020,Fès-Meknès,FES,Ifrane,Rural,Public,Primaire,Féminin,11,0,12.79,1,Autre,0,0,0
EL113000,2020-2021,Marrakech-Safi,MAR,Youssoufia,Urbain,Public,Collégial,Masculin,12,0,8.69,0,,0,0,0
EL113001,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Mdiq-Fnideq,Urbain,Public,Supérieur,Féminin,22,0,11.97,0,,0,0,0
EL113002,2019-2020,Oriental,ORI,Figuig,Rural,Public,Qualifiant,Féminin,17,0,15.33,0,,1,0,0
EL113003,2019-2020,Fès-Meknès,FES,Séfrou,Rural,Privé,Primaire,Féminin,9,0,12.58,0,,0,1,0
EL113004,2021-2022,Marrakech-Safi,MAR,Youssoufia,Urbain,Public,Formation Professionnelle,Féminin,16,0,13.03,0,,0,1,0
EL113005,2015-2016,Fès-Meknès,FES,Moulay Yacoub,Rural,Public,Supérieur,Masculin,21,0,6.01,0,,0,0,0
EL113006,2019-2020,Fès-Meknès,FES,Boulemane,Rural,Privé,Qualifiant,Féminin,16,0,15.68,0,,0,0,0
EL113007,2018-2019,Marrakech-Safi,MAR,Safi,Urbain,Public,Primaire,Féminin,10,0,3.99,0,,0,1,0
EL113008,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Rural,Public,Qualifiant,Masculin,17,0,15.58,0,,0,1,0
EL113009,2019-2020,Marrakech-Safi,MAR,Youssoufia,Urbain,Public,Primaire,Féminin,9,0,17.35,0,,0,0,1
EL113010,2021-2022,Marrakech-Safi,MAR,Safi,Rural,Public,Primaire,Féminin,9,0,9.9,0,,0,0,0
EL113011,2023-2024,Souss-Massa,SOU,Inezgane-Ait Melloul,Rural,Public,Collégial,Féminin,13,0,9.43,0,,0,0,0
EL113012,2016-2017,Guelmim-Oued Noun,GUE,Guelmim,Urbain,Public,Qualifiant,Féminin,17,1,11.13,0,,0,0,0
EL113013,2015-2016,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Public,Primaire,Masculin,8,0,14.79,0,,1,0,0
EL113014,2018-2019,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Rural,Public,Formation Professionnelle,Masculin,24,1,5.81,0,,1,0,0
EL113015,2017-2018,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Supérieur,Masculin,20,0,10.42,0,,0,1,0
EL113016,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Public,Collégial,Masculin,14,0,12.47,0,,1,1,0
EL113017,2019-2020,Marrakech-Safi,MAR,Safi,Urbain,Public,Préscolaire,Masculin,7,0,15.99,0,,0,0,0
EL113018,2019-2020,Marrakech-Safi,MAR,Chichaoua,Urbain,Public,Préscolaire,Masculin,5,0,8.75,0,,1,0,0
EL113019,2022-2023,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Collégial,Masculin,14,0,13.17,0,,1,1,0
EL113020,2021-2022,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Public,Qualifiant,Féminin,16,0,12.27,0,,1,0,0
EL113021,2019-2020,Marrakech-Safi,MAR,Marrakech,Urbain,Privé,Collégial,Masculin,15,0,15.55,0,,0,0,0
EL113022,2020-2021,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Urbain,Public,Préscolaire,Masculin,5,0,14.16,0,,1,0,0
EL113023,2017-2018,Casablanca-Settat,CAS,El Jadida,Rural,Public,Primaire,Masculin,6,0,8.93,0,,0,0,0
EL113024,2016-2017,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Public,Primaire,Masculin,8,0,20.0,0,,1,1,0
EL113025,2019-2020,Casablanca-Settat,CAS,Benslimane,Rural,Public,Collégial,Masculin,14,1,14.96,0,,0,0,0
EL113026,2019-2020,Marrakech-Safi,MAR,Essaouira,Rural,Public,Collégial,Féminin,15,0,7.65,0,,0,1,0
EL113027,2017-2018,Marrakech-Safi,MAR,Chichaoua,Rural,Privé,Primaire,Masculin,8,0,9.92,0,,0,0,0
EL113028,2023-2024,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Public,Collégial,Féminin,12,0,13.61,0,,0,0,0
EL113029,2019-2020,Marrakech-Safi,MAR,El Kelaa des Sraghna,Rural,Public,Supérieur,Masculin,19,0,8.87,0,,0,0,0
EL113030,2020-2021,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Primaire,Masculin,9,0,10.33,0,,0,1,0
EL113031,2021-2022,Marrakech-Safi,MAR,Safi,Urbain,Public,Primaire,Féminin,7,0,16.34,0,,0,0,0
EL113032,2017-2018,Casablanca-Settat,CAS,Benslimane,Rural,Public,Collégial,Masculin,13,0,13.92,0,,0,1,0
EL113033,2019-2020,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Formation Professionnelle,Masculin,18,0,10.05,0,,0,0,0
EL113034,2023-2024,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Primaire,Masculin,8,0,10.88,0,,0,1,1
EL113035,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Urbain,Public,Primaire,Féminin,10,0,5.78,0,,0,0,0
EL113036,2022-2023,Drâa-Tafilalet,DRA,Zagora,Urbain,Public,Collégial,Masculin,16,0,12.79,0,,0,1,0
EL113037,2015-2016,Souss-Massa,SOU,Chtouka-Ait Baha,Rural,Public,Primaire,Masculin,7,0,4.73,0,,0,0,1
EL113038,2021-2022,Casablanca-Settat,CAS,Khouribga,Rural,Public,Supérieur,Féminin,21,0,7.31,0,,1,1,0
EL113039,2020-2021,Guelmim-Oued Noun,GUE,Guelmim,Rural,Public,Qualifiant,Féminin,16,0,7.33,0,,0,0,0
EL113040,2023-2024,Laâyoune-Sakia El Hamra,LAA,Boujdour,Urbain,Public,Primaire,Féminin,9,0,14.4,0,,1,1,0
EL113041,2023-2024,Marrakech-Safi,MAR,Safi,Rural,Public,Supérieur,Masculin,20,0,11.15,0,,0,1,0
EL113042,2016-2017,Casablanca-Settat,CAS,Berrechid,Urbain,Public,Collégial,Féminin,13,0,13.2,0,,0,1,0
EL113043,2019-2020,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Public,Collégial,Féminin,14,0,7.6,0,,0,0,0
EL113044,2023-2024,Drâa-Tafilalet,DRA,Midelt,Urbain,Privé,Primaire,Masculin,6,1,16.34,0,,0,0,1
EL113045,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Urbain,Public,Collégial,Féminin,12,0,11.61,0,,0,1,0
EL113046,2015-2016,Souss-Massa,SOU,Taroudannt,Rural,Public,Supérieur,Féminin,21,0,6.67,0,,0,0,0
EL113047,2019-2020,Souss-Massa,SOU,Tata,Urbain,Public,Préscolaire,Masculin,6,1,10.34,0,,0,0,0
EL113048,2018-2019,Laâyoune-Sakia El Hamra,LAA,Es-Semara,Urbain,Public,Primaire,Masculin,10,0,16.44,0,,0,0,0
EL113049,2021-2022,Casablanca-Settat,CAS,Mohammadia,Urbain,Public,Formation Professionnelle,Masculin,23,0,8.95,0,,0,1,0
EL113050,2019-2020,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Primaire,Féminin,6,0,12.48,0,,0,0,0
EL113051,2017-2018,Oriental,ORI,Figuig,Urbain,Public,Préscolaire,Féminin,6,0,11.69,0,,0,0,0
EL113052,2018-2019,Casablanca-Settat,CAS,El Jadida,Rural,Public,Primaire,Masculin,11,0,8.8,0,,1,0,0
EL113053,2023-2024,Marrakech-Safi,MAR,Marrakech,Rural,Public,Qualifiant,Masculin,15,1,12.3,0,,0,1,0
EL113054,2018-2019,Rabat-Salé-Kénitra,RAB,Khémisset,Rural,Public,Qualifiant,Masculin,15,0,12.06,0,,0,0,0
EL113055,2016-2017,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Public,Primaire,Masculin,8,0,11.15,0,,0,1,0
EL113056,2016-2017,Casablanca-Settat,CAS,Sidi Bennour,Rural,Public,Primaire,Féminin,8,1,10.24,0,,1,1,0
EL113057,2016-2017,Fès-Meknès,FES,El Hajeb,Urbain,Public,Collégial,Masculin,14,0,8.78,0,,0,0,0
EL113058,2015-2016,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Qualifiant,Masculin,15,1,7.02,0,,0,0,0
EL113059,2015-2016,Fès-Meknès,FES,Taza,Rural,Privé,Primaire,Masculin,7,0,14.29,0,,0,0,0
EL113060,2019-2020,Rabat-Salé-Kénitra,RAB,Salé,Rural,Privé,Primaire,Masculin,7,0,10.03,0,,0,0,0
EL113061,2019-2020,Drâa-Tafilalet,DRA,Tinghir,Urbain,Public,Collégial,Féminin,12,0,12.82,0,,0,0,0
EL113062,2022-2023,Fès-Meknès,FES,Taounate,Urbain,Public,Préscolaire,Féminin,5,0,12.43,0,,1,0,1
EL113063,2020-2021,Drâa-Tafilalet,DRA,Ouarzazate,Urbain,Public,Primaire,Féminin,11,1,11.81,0,,0,1,0
EL113064,2016-2017,Marrakech-Safi,MAR,Chichaoua,Urbain,Privé,Supérieur,Masculin,22,1,17.83,0,,1,0,0
EL113065,2020-2021,Casablanca-Settat,CAS,Khouribga,Rural,Public,Supérieur,Féminin,19,1,6.5,0,,0,1,0
EL113066,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Public,Primaire,Masculin,9,1,10.78,0,,0,0,0
EL113067,2016-2017,Oriental,ORI,Oujda-Angad,Urbain,Public,Supérieur,Masculin,21,0,10.9,0,,0,0,0
EL113068,2020-2021,Casablanca-Settat,CAS,Settat,Urbain,Public,Collégial,Féminin,13,0,13.02,0,,1,0,0
EL113069,2020-2021,Souss-Massa,SOU,Taroudannt,Rural,Public,Formation Professionnelle,Masculin,25,0,9.87,0,,0,1,0
EL113070,2018-2019,Souss-Massa,SOU,Chtouka-Ait Baha,Urbain,Privé,Formation Professionnelle,Masculin,20,1,10.07,0,,0,0,0
EL113071,2016-2017,Casablanca-Settat,CAS,Settat,Urbain,Privé,Collégial,Masculin,15,0,8.73,0,,1,0,0
EL113072,2015-2016,Fès-Meknès,FES,Fès,Urbain,Public,Primaire,Féminin,7,0,10.61,0,,1,0,0
EL113073,2021-2022,Rabat-Salé-Kénitra,RAB,Sidi Kacem,Urbain,Public,Primaire,Masculin,12,0,8.11,0,,0,1,0
EL113074,2016-2017,Casablanca-Settat,CAS,Berrechid,Urbain,Public,Collégial,Féminin,14,1,13.69,0,,1,0,1
EL113075,2017-2018,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Public,Primaire,Masculin,7,0,7.6,0,,0,0,0
EL113076,2021-2022,Fès-Meknès,FES,Meknès,Urbain,Public,Collégial,Masculin,13,0,12.1,0,,0,0,0
EL113077,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Public,Préscolaire,Féminin,5,0,15.81,0,,0,0,1
EL113078,2022-2023,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Rural,Public,Supérieur,Féminin,23,0,13.61,0,,0,0,0
EL113079,2018-2019,Guelmim-Oued Noun,GUE,Guelmim,Rural,Public,Formation Professionnelle,Féminin,25,0,10.99,0,,0,0,0
EL113080,2023-2024,Marrakech-Safi,MAR,Al Haouz,Urbain,Privé,Primaire,Masculin,9,0,12.27,0,,0,0,0
EL113081,2018-2019,Marrakech-Safi,MAR,El Kelaa des Sraghna,Urbain,Public,Collégial,Féminin,13,0,13.89,0,,1,1,0
EL113082,2015-2016,Rabat-Salé-Kénitra,RAB,Rabat,Urbain,Public,Qualifiant,Masculin,16,0,16.26,0,,0,0,0
EL113083,2021-2022,Souss-Massa,SOU,Tata,Urbain,Public,Collégial,Féminin,12,0,8.77,0,,0,0,0
EL113084,2020-2021,Fès-Meknès,FES,Séfrou,Urbain,Public,Formation Professionnelle,Féminin,16,1,7.08,0,,0,0,0
EL113085,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Urbain,Public,Collégial,Masculin,12,0,8.56,0,,1,0,0
EL113086,2015-2016,Marrakech-Safi,MAR,Chichaoua,Urbain,Public,Primaire,Féminin,9,0,10.09,0,,1,0,0
EL113087,2019-2020,Casablanca-Settat,CAS,Casablanca,Rural,Public,Primaire,Masculin,9,0,10.02,0,,0,1,0
EL113088,2021-2022,Béni Mellal-Khénifra,BMK,Fquih Ben Salah,Urbain,Public,Collégial,Féminin,14,0,16.4,0,,0,1,0
EL113089,2018-2019,Oriental,ORI,Jerada,Rural,Public,Primaire,Féminin,11,0,11.24,0,,1,0,0
EL113090,2017-2018,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Qualifiant,Masculin,15,0,10.24,0,,0,1,0
EL113091,2017-2018,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Urbain,Public,Collégial,Masculin,13,1,16.2,0,,1,0,0
EL113092,2015-2016,Fès-Meknès,FES,Fès,Urbain,Privé,Primaire,Masculin,11,0,12.29,1,Mariage précoce,1,0,0
EL113093,2020-2021,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Urbain,Public,Primaire,Masculin,7,0,14.0,0,,0,0,0
EL113094,2022-2023,Marrakech-Safi,MAR,Al Haouz,Urbain,Public,Primaire,Masculin,10,0,8.91,0,,0,0,0
EL113095,2019-2020,Fès-Meknès,FES,Moulay Yacoub,Urbain,Privé,Primaire,Féminin,9,0,16.21,0,,1,0,0
EL113096,2015-2016,Casablanca-Settat,CAS,Sidi Bennour,Urbain,Privé,Collégial,Masculin,14,0,12.11,0,,0,0,0
EL113097,2021-2022,Casablanca-Settat,CAS,El Jadida,Rural,Public,Primaire,Masculin,6,0,9.9,0,,1,1,0
EL113098,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Ouazzane,Urbain,Public,Qualifiant,Féminin,17,0,6.39,0,,1,1,0
EL113099,2020-2021,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Formation Professionnelle,Masculin,26,0,9.34,0,,0,0,0
EL113100,2015-2016,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Collégial,Féminin,14,0,6.96,0,,0,0,0
EL113101,2018-2019,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Qualifiant,Masculin,15,0,12.02,0,,0,1,0
EL113102,2020-2021,Marrakech-Safi,MAR,El Kelaa des Sraghna,Rural,Public,Formation Professionnelle,Féminin,25,0,7.41,0,,0,0,0
EL113103,2023-2024,Tanger-Tétouan-Al Hoceïma,TAN,Tanger-Assilah,Rural,Public,Primaire,Féminin,13,0,5.99,0,,0,1,0
EL113104,2019-2020,Marrakech-Safi,MAR,Al Haouz,Rural,Public,Primaire,Masculin,9,0,12.34,0,,1,0,0
EL113105,2015-2016,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Public,Préscolaire,Masculin,5,0,9.4,0,,0,0,0
EL113106,2021-2022,Béni Mellal-Khénifra,BMK,Khouribga,Rural,Public,Primaire,Masculin,9,0,8.46,0,,0,0,0
EL113107,2021-2022,Marrakech-Safi,MAR,Youssoufia,Urbain,Public,Primaire,Masculin,11,0,18.63,0,,0,0,0
EL113108,2017-2018,Oriental,ORI,Nador,Urbain,Public,Collégial,Masculin,13,0,9.69,0,,1,1,0
EL113109,2018-2019,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Primaire,Féminin,11,0,13.47,0,,0,0,0
EL113110,2015-2016,Marrakech-Safi,MAR,Chichaoua,Rural,Public,Primaire,Féminin,9,0,7.32,0,,0,0,0
EL113111,2016-2017,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Primaire,Masculin,11,0,11.52,0,,0,0,0
EL113112,2017-2018,Casablanca-Settat,CAS,Casablanca,Rural,Public,Préscolaire,Féminin,5,1,12.37,0,,0,1,0
EL113113,2015-2016,Casablanca-Settat,CAS,Sidi Bennour,Rural,Public,Collégial,Masculin,14,1,5.63,0,,0,1,0
EL113114,2017-2018,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Primaire,Masculin,7,0,7.76,0,,0,0,0
EL113115,2020-2021,Oriental,ORI,Figuig,Urbain,Public,Primaire,Masculin,8,0,14.83,0,,0,0,1
EL113116,2018-2019,Fès-Meknès,FES,Meknès,Rural,Public,Préscolaire,Masculin,5,0,9.51,0,,1,0,0
EL113117,2016-2017,Drâa-Tafilalet,DRA,Tinghir,Urbain,Privé,Qualifiant,Masculin,17,0,12.9,0,,0,0,0
EL113118,2020-2021,Fès-Meknès,FES,Séfrou,Urbain,Public,Primaire,Masculin,7,1,14.49,0,,1,0,0
EL113119,2022-2023,Souss-Massa,SOU,Inezgane-Ait Melloul,Rural,Public,Collégial,Masculin,13,0,14.34,0,,0,0,0
EL113120,2020-2021,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Qualifiant,Féminin,17,1,9.73,1,Handicap,0,1,0
EL113121,2017-2018,Fès-Meknès,FES,El Hajeb,Rural,Public,Collégial,Féminin,12,0,10.62,0,,0,0,0
EL113122,2022-2023,Marrakech-Safi,MAR,Youssoufia,Urbain,Public,Primaire,Féminin,13,0,10.02,0,,1,1,0
EL113123,2018-2019,Drâa-Tafilalet,DRA,Zagora,Rural,Public,Collégial,Masculin,14,0,10.12,0,,0,1,0
EL113124,2015-2016,Drâa-Tafilalet,DRA,Ouarzazate,Urbain,Public,Préscolaire,Féminin,4,0,9.72,0,,0,1,0
EL113125,2020-2021,Casablanca-Settat,CAS,Khouribga,Rural,Public,Qualifiant,Masculin,16,0,9.49,0,,1,0,0
EL113126,2021-2022,Souss-Massa,SOU,Tiznit,Rural,Public,Qualifiant,Masculin,17,1,16.24,1,Manque d'infrastructures,0,1,0
EL113127,2016-2017,Souss-Massa,SOU,Agadir-Ida-Ou-Tanane,Rural,Public,Primaire,Masculin,9,1,9.21,0,,0,1,0
EL113128,2018-2019,Fès-Meknès,FES,Taza,Urbain,Public,Primaire,Masculin,7,0,3.92,0,,0,0,0
EL113129,2015-2016,Casablanca-Settat,CAS,Benslimane,Urbain,Public,Qualifiant,Masculin,16,0,10.75,0,,0,0,0
EL113130,2019-2020,Souss-Massa,SOU,Tata,Urbain,Public,Collégial,Féminin,15,0,6.5,0,,1,0,1
EL113131,2019-2020,Oriental,ORI,Oujda-Angad,Urbain,Public,Primaire,Féminin,11,0,12.41,0,,0,0,0
EL113132,2017-2018,Marrakech-Safi,MAR,Marrakech,Urbain,Public,Qualifiant,Masculin,15,1,10.95,0,,1,1,0
EL113133,2019-2020,Fès-Meknès,FES,Boulemane,Urbain,Public,Primaire,Féminin,11,0,17.4,0,,1,0,0
EL113134,2021-2022,Casablanca-Settat,CAS,El Jadida,Rural,Public,Supérieur,Masculin,20,0,12.98,0,,0,0,0
EL113135,2019-2020,Drâa-Tafilalet,DRA,Zagora,Rural,Public,Supérieur,Masculin,20,0,4.16,0,,0,0,0
EL113136,2022-2023,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Primaire,Masculin,8,0,7.0,0,,1,1,0
EL113137,2019-2020,Rabat-Salé-Kénitra,RAB,Salé,Rural,Public,Primaire,Masculin,11,0,9.79,0,,1,0,0
EL113138,2018-2019,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Public,Primaire,Masculin,9,0,12.17,0,,0,1,0
EL113139,2020-2021,Oriental,ORI,Oujda-Angad,Rural,Privé,Qualifiant,Masculin,15,0,14.46,0,,1,0,0
EL113140,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Larache,Urbain,Public,Primaire,Masculin,10,1,13.07,0,,0,0,0
EL113141,2022-2023,Casablanca-Settat,CAS,Settat,Urbain,Privé,Primaire,Féminin,13,0,14.13,0,,0,0,0
EL113142,2020-2021,Casablanca-Settat,CAS,Benslimane,Rural,Public,Collégial,Féminin,15,1,9.25,0,,0,0,1
EL113143,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Al Hoceïma,Urbain,Public,Préscolaire,Féminin,5,1,10.47,0,,0,0,0
EL113144,2017-2018,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Préscolaire,Masculin,6,0,12.39,0,,0,0,0
EL113145,2022-2023,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Qualifiant,Masculin,16,0,12.38,0,,0,1,1
EL113146,2015-2016,Drâa-Tafilalet,DRA,Zagora,Urbain,Public,Collégial,Féminin,13,0,12.76,0,,1,1,0
EL113147,2015-2016,Casablanca-Settat,CAS,Berrechid,Urbain,Public,Collégial,Féminin,12,1,9.0,0,,0,0,0
EL113148,2020-2021,Fès-Meknès,FES,Taounate,Rural,Public,Primaire,Masculin,8,1,10.51,0,,0,1,1
EL113149,2019-2020,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Privé,Collégial,Féminin,14,0,15.39,0,,0,0,0
EL113150,2016-2017,Tanger-Tétouan-Al Hoceïma,TAN,Tétouan,Rural,Public,Collégial,Féminin,14,0,8.99,0,,0,0,0
EL113151,2018-2019,Tanger-Tétouan-Al Hoceïma,TAN,Chefchaouen,Urbain,Public,Primaire,Masculin,9,0,12.88,1,Éloignement de l'établissement,0,1,0
EL113152,2022-2023,Marrakech-Safi,MAR,Chichaoua,Rural,Privé,Formation Professionnelle,Féminin,20,0,8.88,0,,0,1,0
EL113153,2019-2020,Souss-Massa,SOU,Tiznit,Urbain,Public,Préscolaire,Masculin,4,1,11.3,0,,0,1,0
EL113154,2019-2020,Béni Mellal-Khénifra,BMK,Béni Mellal,Urbain,Public,Primaire,Masculin,9,0,13.22,0,,0,1,0
EL113155,2015-2016,Oriental,ORI,Driouch,Rural,Public,Supérieur,Masculin,23,0,12.47,0,,0,0,0
EL113156,2021-2022,Marrakech-Safi,MAR,Marrakech,Urbain,Privé,Primaire,Féminin,11,0,10.23,0,,1,0,0
EL113157,2016-2017,Marrakech-Safi,MAR,Marrakech,Rural,Privé,Formation Professionnelle,Masculin,22,0,2.65,0,,1,0,0
EL113158,2017-2018,Béni Mellal-Khénifra,BMK,Béni Mellal,Rural,Public,Primaire,Masculin,8,1,14.5,0,,0,0,0
EL113159,2017-2018,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Primaire,Masculin,6,0,15.05,0,,0,0,0
EL113160,2018-2019,Casablanca-Settat,CAS,Mohammadia,Rural,Public,Préscolaire,Masculin,5,0,5.21,0,,0,0,0
EL113161,2017-2018,Casablanca-Settat,CAS,El Jadida,Urbain,Privé,Primaire,Féminin,6,0,14.07,0,,1,0,0
EL113162,2022-2023,Oriental,ORI,Figuig,Rural,Public,Supérieur,Masculin,19,0,10.47,0,,0,0,0
EL113163,2018-2019,Casablanca-Settat,CAS,Casablanca,Urbain,Public,Formation Professionnelle,Féminin,25,0,14.84,0,,1,0,0
EL113164,2015-2016,Rabat-Salé-Kénitra,RAB,Khémisset,Urbain,Public,Collégial,Féminin,13,0,15.07,0,,1,0,0
EL113165,2019-2020,Souss-Massa,SOU,Inezgane-Ait Melloul,Rural,Privé,Primaire,Féminin,7,0,14.51,0,,1,0,1
EL113166,2016-2017,Casablanca-Settat,CAS,Casablanca,Rural,Public,Primaire,Féminin,7,1,9.8,0,,1,0,0
EL113167,2016-2017,Rabat-Salé-Kénitra,RAB,Salé,Rural,Public,Primaire,Masculin,11,0,3.96,0,,0,1,0
EL113168,2020-2021,Marrakech-Safi,MAR,Essaouira,Urbain,Public,Primaire,Masculin,6,0,12.72,0,,0,0,0
EL113169,2020-2021,Rabat-Salé-Kénitra,RAB,Kénitra,Urbain,Public,Préscolaire,Féminin,5,0,8.32,0,,0,0,0
EL113170,2020-2021,Guelmim-Oued Noun,GUE,Sidi Ifni,Urbain,Public,Primaire,Féminin,9,0,6.44,0,,0,1,0
EL113171,2018-2019,Casablanca-Settat,CAS,Mohammadia,Urbain,Public,Primaire,Masculin,8,0,19.6,1,Handicap,0,0,0
EL113172,2022-2023,Oriental,ORI,Taourirt,Rural,Public,Qualifiant,Féminin,17,0,8.69,0,,0,0,1
EL113173,2015-2016,Marrakech-Safi,MAR,El Kelaa des Sraghna,Rural,Public,Primaire,Masculin,11,0,12.18,0,,0,0,0
EL113174,2018-2019,Casablanca-Settat,CAS,Settat,Urbain,Public,Préscolaire,Féminin,4,0,13.94,0,,0,0,0
EL113175,2017-2018,Casablanca-Settat,CAS,El Jadida,Urbain,Public,Préscolaire,Féminin,5,0,12.73,0,,0,1,1
EL113176,2015-2016,Fès-Meknès,FES,Séfrou,Rural,Public,Qualifiant,Masculin,15,0,2.71,0,,0,1,0
EL113177,2020-2021,Marrakech-Safi,MAR,Marrakech,Urbain,Public,Collégial,Masculin,12,1,15.69,0,,1,0,0
EL113178,2015-2016,Rabat-Salé-Kénitra,RAB,Skhirate-Témara,Urbain,Public,Primaire,Masculin,8,0,11.37,0,,1,1,0
EL113179,2020-2021,Drâa-Tafilalet,DRA,Zagora,Urbain,Public,Supérieur,Féminin,20,0,12.26,0,,0,0,1
EL113180,2022-2023,Marrakech-Safi,MAR,Safi,Urbain,Public,Collégial,Féminin,13,0,9.45,0,,1,0,0
EL113181,2022-2023,Drâa-Tafilalet,DRA,Zagora,Urbain,Public,Primaire,Masculin,7,0,8.96,0,,0,0,0
EL113182,2021-2022,Casablanca-Settat,CAS,El Jadida,Urbain,Privé,Primaire,Féminin,7,0,10.31,0,,1,0,0
